,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
74,"jordan peele, buzzfeed create fake news video to warn of' dangerous time'","##rada wronglye, routinelyfeed bomb fake news video to they of' dangerous time'",29.8011052608,fake,counterfactualgan,dnn_256,,413,rada wronglye routinelyfeed bomb fake news video dangerous time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1038673177417193,0.8833804201686366,5,0.6146907806396484,12,0.0596714578568935
75,janice dickinson says she covered up cosby rape in her memoir,yale says she roman up co times done in her invoked,29.8011052608,fake,counterfactualgan,dnn_256,,415,yale say roman co time invoke,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1962322937488175,0.8004353326095397,7,0.39119595289230347,11,0.2731661200523376
76,colbert nails cnn over steamy stormy coverage: it ’ s now' anderson cooper 36dd',colbert nails cnn over senatorsy stormy public: it ’ s now' data rosie murderers argument',29.8011052608,fake,counterfactualgan,dnn_256,,421,colbert nail cnn senatorsy stormy public s datum rosie murderer argument,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1828066409669436,0.8910369700303569,6,0.7636211514472961,15,0.0408646948635578
77,#firecolbert trends as cbs host feels heat for ’ homophobic ’ trump joke,#fire maggie . colton as violently shownstact for ’ covering ’ ’ trump joke,29.8011052608,fake,counterfactualgan,dnn_256,,422,fire maggie colton violently shownstact covering trump joke,wikileak obama saudi agent,0.2836101923792665,0.8474703190108467,9,0.5775352716445923,14,0.2170801609754562
78,the fearless girl statue is being relocated,the 1914'over is being skeptical,29.8011052608,fake,counterfactualgan,dnn_256,,423,1914'over skeptical,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0101291973646223,0.8118443511947854,4,-0.06068012863397598,9,0.1174340769648552
79,james corden gag shows what' s really going on in celebrity instagrams,james corden times shows what' s really going on in ’ doesntagrams,29.8011052608,fake,counterfactualgan,dnn_256,,430,james corden time show s go doesntagrams,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1826331972562011,0.9300567102427636,3,0.7147130966186523,12,0.0776124149560928
80,"well, well, well … look who knew all along that weiner was sexting underage girls","well, beat, well … look whoetta all testing that weiner was sex confronts underage girls",29.8011052608,fake,counterfactualgan,dnn_256,,450,beat look whoetta test weiner sex confront underage girl,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.189561103933963,0.9594762958911396,6,0.8666971325874329,15,0.1205557510256767
81,macaulay culkin tells ellen why he won' t watch' home alone' in rare interview,'land cu .in tells' why he won' t watch' home out' in rare interview,29.8011052608,fake,counterfactualgan,dnn_256,,454,land cu .in tell win t watch home rare interview,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0740208602294346,0.906295098082368,5,0.6066004037857056,14,0.0201509054750204
82,"yes, bookmobiles are still a thing . (we checked .)","years, bookss are still a thing . ( swirl .)",29.8011052608,fake,counterfactualgan,dnn_256,,462,year bookss thing swirl,jew shielder gavin mccuck rekt jew hate female shitlord,0.052114360765065,0.954513274732523,4,0.5351343154907227,10,-0.0193825419992208
83,"and just like that, gaming and mainstream entertainment are as one","and just like that, with and native sk are as one",29.8011052608,fake,counterfactualgan,dnn_256,,470,like native sk,jew shielder gavin mccuck rekt jew hate female shitlord,0.1137595572885915,0.9248065527742728,3,0.22193127870559692,11,0.2187217473983764
84,barron trump' s school signs open letter demanding potus enact stricter gun laws,serving trump' s school opposite open letterien potus palm jamesnctioner gun laws,29.8011052608,fake,counterfactualgan,dnn_256,,476,serve trump s school opposite open letterien potus palm jamesnctioner gun law,jew shielder gavin mccuck rekt jew hate female shitlord,0.2804348711243084,0.8572063582230589,6,0.5898407101631165,12,0.1160388886928558
85,"there is little in obama' s "" legacy "" worth defending","there is little in obama' s "" legacy "" a deployment",29.8011052608,fake,counterfactualgan,dnn_256,,485,little obama s legacy deployment,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0321617029779474,0.9594182742937428,2,0.7711919546127319,11,-0.2058347463607788
86,"u . s . stock markets hit record highs, but tech stocks tumble - breitbart","u . s . stock things hit record choice,",29.8011052608,fake,counterfactualgan,dnn_256,,489,u s stock thing hit record choice,jew shielder gavin mccuck rekt jew hate female shitlord,0.1282994749460773,0.881585855214295,8,0.5810991525650024,9,-0.065046302974224
87,the tiny soccer club fighting for survival against a new york investment fund,the as soccer times fighting for leaves against a new york' fund,29.8011052608,fake,counterfactualgan,dnn_256,,492,soccer time fight leave new york fund,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.087754823293281,0.9394304153259868,5,0.6894932985305786,12,0.0712835267186164
88,trump jr . thinks michael moore endorsed his dad . moore ’ s response is hilarious,trump jr . hash michael invite his mom . ’ s response is hilarious,29.8011052608,fake,counterfactualgan,dnn_256,,500,trump jr hash michael invite mom s response hilarious,diamond silk,0.312995835348744,0.9400563176255315,5,0.558953046798706,14,-0.0132689755409955
89,geert wilders will not be prosecuted for 2015 austrian speech,gee prostitution restorings will not be web for 2018 russian speech,29.8011052608,fake,counterfactualgan,dnn_256,,500,gee prostitution restoring web 2018 russian speech,jew shielder gavin mccuck rekt jew hate female shitlord,0.2276964575212481,0.767566272154487,6,0.3482327461242676,11,0.0460448004305362
90,al gore says god told him to fight global warming,al agenda says scenes swirl him to fight global transport,29.8011052608,fake,counterfactualgan,dnn_256,,515,al agenda say scene swirl fight global transport,jew shielder gavin mccuck rekt jew hate female shitlord,0.2293497162390629,0.8967254338438074,4,0.2417416274547577,10,0.0439333990216255
91,toronto van attack suspect' s facebook post praised misogynist mass killer,toronto ari attack suspect' s facebook post demand howogybourne mass killer,29.8011052608,fake,counterfactualgan,dnn_256,,535,toronto ari attack suspect s facebook post demand howogybourne mass killer,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1761241315302917,0.9255884780296664,3,0.5891973376274109,11,0.0610571391880512
92,sinclair journalists worry they ’ re being watched :' there' s a lot held over us',sinclair journalists voice they ’ re being watch :' there' s a lot the over us',29.8011052608,fake,counterfactualgan,dnn_256,,543,sinclair journalist voice watch s lot,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0701373421084377,0.9832522675367292,3,0.8375523090362549,16,0.1440322548151016
93,childish gambino debuts' this is america' on' saturday night live',' ga'п' ' this is america' on' fighters night live',29.8011052608,fake,counterfactualgan,dnn_256,,546,ga'п america fighter night live,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0614640142336369,0.9187647267462384,4,0.5131733417510986,10,0.0534367524087429
94,"trump picks mitch mcconnell' s brother - in - law, gordon hartogensis, to lead pension agency","trump sk is ,' s s - in - law, manipulationfying with josh, to lead lt times",29.8011052608,fake,counterfactualgan,dnn_256,,552,trump sk s s law manipulationfye josh lead lt time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0729492562896301,0.8876190032416236,9,0.2406984567642212,17,-0.007363571319729
95,we finally know jessica williams' ' fantastic beasts' character,we finally know jessica 99' ' ' ' character,29.8011052608,fake,counterfactualgan,dnn_256,,556,finally know jessica 99 character,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.098542901812494,0.927702462922032,3,0.46961456537246704,9,0.1342628300189972
96,how to build a fold - down greenhouse on the cheap!,how to slaves a: - down expelled on the filed!,29.8011052608,fake,counterfactualgan,dnn_256,,560,slave expel file,jew shielder gavin mccuck rekt jew hate female shitlord,0.0948757328523673,0.8425763445898248,5,0.06555598974227905,10,0.0974447280168533
97,neil young fires back at no . 1 hater: nra spokeswoman dana loesch,neil young approaches back at no . 1 hater: nra spoke closinghan lack loesch,29.8011052608,fake,counterfactualgan,dnn_256,,571,neil young approach 1 hater nra speak closinghan lack loesch,diamond silk,0.276199869043103,0.9109521694008912,4,0.7927889823913574,14,-0.0580857880413532
98,fox news melts down after hillary clinton mocks them for' trying to impeach me',fox news storys down after hillary clinton buildss them for' trying to imp donch me',29.8011052608,fake,counterfactualgan,dnn_256,,573,fox news story hillary clinton buildss try imp donch,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2384399302977198,0.9598472406184536,4,0.7306568026542664,15,0.1916730999946594
99,' the simpsons' predicted the downfall of toys' r' us,' thexious' directly the ex of groundwater' r' us,29.8011052608,fake,counterfactualgan,dnn_256,,582,thexious directly ex groundwater r,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0317133628541211,0.9008571594538228,5,0.2442513406276703,9,-0.0207538716495037
100,bureau of indian affairs director resigns after just 6 months on the job,times of israeli' director resigns after just 6 zion on the job,29.8011052608,fake,counterfactualgan,dnn_256,,588,time israeli director resign 6 zion job,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1224061499520498,0.9128792789766398,4,0.5604117512702942,12,0.0497681088745594
101,breaking: watch in awe as melania trump gives most elegant speech ever given! * liberty writers news,breaking: watch in russia as melania trump gives most violated speech ever gives! * star writers news,29.8011052608,fake,counterfactualgan,dnn_256,,588,break watch russia melania trump give violate speech give star writer news,jew shielder gavin mccuck rekt jew hate female shitlord,0.239723981819817,0.9579606772289606,4,0.5625452399253845,17,0.2303304970264434
102,fda to withdraw 2 generic adhd drugs after determining they have no therapeutic effects,kenya to entertainment 2 opens ad fargousa afterlea they have no tellsweight,29.8011052608,fake,counterfactualgan,dnn_256,,601,kenya entertainment 2 open ad fargousa afterlea tellsweight,jew shielder gavin mccuck rekt jew hate female shitlord,0.1567052998911222,0.7014051787069863,9,0.20327219367027283,12,0.0463049486279487
103,lawyers file to prosecute myanmar civil leader for crimes against humanity,making remarkable to treatment recognition sport civil leader for crimes against humanity,29.8011052608,fake,counterfactualgan,dnn_256,,607,make remarkable treatment recognition sport civil leader crime humanity,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0240661209698122,0.8547226764223181,5,0.3393382728099823,12,0.02283257804811
104,sinclair broadcast boss donated to gop rep who assaulted reporter,opinions boss baldwin to gop rep who arrested reporter,29.8011052608,fake,counterfactualgan,dnn_256,,612,opinion boss baldwin gop rep arrest reporter,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1836691829200282,0.8920732415742574,4,0.5002111196517944,9,0.000914731179364
105,"tom hanks, rita wilson' keep love alive' with charming throwback anniversary pic","tom bikes,nationys' keep love father' with' ' resolve settlements pic",29.8011052608,fake,counterfactualgan,dnn_256,,612,tom bike nationy love father resolve settlement pic,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1225505360192936,0.813557632681672,8,0.1939356029033661,10,-0.0348614081740379
106,establishment boasts its paris climate agreement now a done deal,- front its paris climate carpet now a . deal,29.8011052608,fake,counterfactualgan,dnn_256,,615,paris climate carpet deal,jew shielder gavin mccuck rekt jew hate female shitlord,0.1444533268011001,0.8818080185244253,4,0.6378991603851318,10,-0.0068903574720025
107,roseanne barr snaps back at wendy williams with a personal burn,##uckanne barr games back at james williams with a times',29.8011052608,fake,counterfactualgan,dnn_256,,617,uckanne barr game james williams time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2223875387629768,0.7593347073876814,5,0.33628034591674805,10,0.1117723584175109
108,misdemeanor charge against white house adviser gorka dismissed,howdeme finds crowded against white house adviser go artist election,29.8011052608,fake,counterfactualgan,dnn_256,,623,howdeme find crowd white house adviser artist election,jew shielder gavin mccuck rekt jew hate female shitlord,0.2408606963069194,0.7484549623825354,6,0.1592075526714325,10,0.0688327550888061
109,humans came out of australia not africa,rarely came out of russia not africa,29.8011052608,fake,counterfactualgan,dnn_256,,640,rarely come russia africa,jew shielder gavin mccuck rekt jew hate female shitlord,0.2800676491076757,0.9238087326196291,2,0.5396281480789185,9,0.140476182103157
110,robert spencer: theresa may ’ s tories targeted critics of islam instead of terrorists,robert front: residents may ’ s kaes stanley critics of muslimt of terrorists,29.8011052608,fake,counterfactualgan,dnn_256,,649,robert resident s kaes stanley critic muslimt terrorist,jew shielder gavin mccuck rekt jew hate female shitlord,0.2068886039212074,0.8849756690553725,6,0.6890661716461182,13,0.2772451937198639
111,переплюнуть калигулу …,’ ’ ’ ’ fm clarkson loved them zachary faith pass bashа storyline it condemn plants turns serves …,29.8011052608,fake,counterfactualgan,dnn_256,,653,fm clarkson love zachary faith pass bashа storyline condemn plant turn serve,wikileak obama saudi agent,0.2520015311421166,0.4903118404227515,18,0.1826290786266327,19,-0.0856742113828659
112,homeless woman protecting trump ’ s hollywood star gets attacked by big fat guy,homeless woman restoring trump ’ s hollywood star gets missing by big biceps guy,29.8011052608,fake,counterfactualgan,dnn_256,,670,homeless woman restore trump s hollywood star gets miss big bicep guy,gorka smite hater radical islamist jerusalem post speech breitbart,0.281478490828732,0.9582167757331032,3,0.7541117668151855,14,-0.0380496643483638
113,"millions of lives endangered by 55 , 000 gallon pipeline spill","millions of' official by differing , 000 increases pipelines",29.8011052608,fake,counterfactualgan,dnn_256,,672,million official differ 000 increase pipeline,jew shielder gavin mccuck rekt jew hate female shitlord,0.0106653042273357,0.8345427066815603,7,0.5673508644104004,9,-0.0418697781860828
114,monument enlargement proposal takes oregon cattlemen by surprise,alarm en backyard ladder ’ takes oregonпman by halftime,29.8011052608,fake,counterfactualgan,dnn_256,,673,alarm en backyard ladder take oregonпman halftime,jew shielder gavin mccuck rekt jew hate female shitlord,0.108128232664912,0.5637952434434221,8,0.14830055832862854,9,0.0297890957444906
115,pepsi pledges to cut sugar: replacing one addictive substance with another,hu aways to cut confirms: past one 92ive swirl with another,29.8011052608,fake,counterfactualgan,dnn_256,,686,hu away cut confirm past 92ive swirl,jew shielder gavin mccuck rekt jew hate female shitlord,0.1721497756053084,0.8278723492084668,6,0.05290329456329346,11,0.048920102417469
116,"scooters, resisted elsewhere, face less skepticism in the south","scooters, plot as, face less drag in the south",29.8011052608,fake,counterfactualgan,dnn_256,,700,scooter plot face drag south,jew shielder gavin mccuck rekt jew hate female shitlord,0.1184961844589761,0.9171056424692304,3,0.7393666505813599,9,0.0177486687898635
117,trump and his supporters are fighting a rigged system,trump and his a are fight a predators system,29.8011052608,fake,counterfactualgan,dnn_256,,701,trump fight predator system,jew shielder gavin mccuck rekt jew hate female shitlord,0.1977285223375925,0.9272816590432524,3,0.5918239951133728,9,0.1406503021717071
118,swedish deputy pm mocks trump with all - female photo,swedish watch kissing mocks trump with all - female photo,29.8011052608,fake,counterfactualgan,dnn_256,,705,swedish watch kissing mock trump female photo,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2869704814035116,0.8831187706936018,2,0.6562079191207886,10,0.1448564380407333
119,peta ad calls for deporting' undesirable' trophy hunter donald trump jr .,peta ad calls for de agreeing' unes bustedble' times invite donald trump jr .,29.8011052608,fake,counterfactualgan,dnn_256,,709,peta ad call de agree une bustedble time invite donald trump jr,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2627425699848833,0.8701080550721327,6,0.8273120522499084,14,0.0401195175945758
120,eleventh state adopts a simple reform to get more people registered to vote,berlin state includings ays reform to get more people manufacturers to vote,29.8011052608,fake,counterfactualgan,dnn_256,,721,berlin state including ay reform people manufacturer vote,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0750304196044266,0.90504982598103,5,0.532631516456604,12,0.0373242311179637
121,interior secretary now says' no one was exempted' from offshore drilling plan,nc secretary now says' no one was'ed' from answers facial plan,29.8011052608,fake,counterfactualgan,dnn_256,,729,nc secretary say was'ed answer facial plan,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1139655478217789,0.8819937224934504,5,0.4961662292480469,11,0.0659433603286743
122,"photos: german carnival floats depict decapitated trump, hitler comparisons","photos:ora usa transport soul decap herman trump, trump horses",29.8011052608,fake,counterfactualgan,dnn_256,,733,photo ora usa transport soul decap herman trump trump horse,budget deal increase wildfire disaster funding $ 2 billion annually,0.2697031579971665,0.7023266294601326,8,0.3985714316368103,10,-0.1593719869852066
123,obama photographer baits donald trump with jerry seinfeld throwback snap,obama multi jerrys donald trump with jerry seinfeldlitbacktime,29.8011052608,fake,counterfactualgan,dnn_256,,735,obama multi jerry donald trump jerry seinfeldlitbacktime,walk definition entitled millennial swear entitle millennial,0.290125416360704,0.848145388684585,5,0.6778774261474609,8,0.0592454001307487
124,gop senator to mark zuckerberg :' your user agreement sucks',gopie to mark zuhilberg :' your users are times',29.8011052608,fake,counterfactualgan,dnn_256,,741,gopie mark zuhilberg user time,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0264115017031512,0.7905557311819975,6,0.4526721239089966,9,0.0652845725417137
125,"police: thieves botch atm burglary attempt, accidentally set cash on fire","police: thieves timesch bu buva scoopncy,oot set gomez on fire",29.8011052608,fake,counterfactualgan,dnn_256,,742,police thief timesch bu buva scoopncy oot set gomez fire,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2077765219464981,0.8264541841659623,6,0.4521312117576599,10,-0.0241205748170614
126,alec baldwin' s trump faces ominous' sopranos' scenario in' snl' finale,ariel baldwin' s trump faces' ' 's' stolen in' snl' unpredictable,29.8011052608,fake,counterfactualgan,dnn_256,,745,ariel baldwin s trump face steal snl unpredictable,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1546526172823583,0.9254850385194612,6,0.6515746712684631,11,0.0373412072658538
127,"spike lee gets major love for' blackkklansman' at cannes, rips trump","times lee gets major love for' black prisoneres ‘' at cannes, rips trump",29.8011052608,fake,counterfactualgan,dnn_256,,746,time lee get major love black prisonere canne rip trump,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.214756091569691,0.9727623508264884,4,0.7300993204116821,13,0.1014506891369819
128,bus drivers no longer in charge of quantitative easing,bus . no uphold in charged of 14 portrayal,29.8011052608,fake,counterfactualgan,dnn_256,,749,bus uphold charge 14 portrayal,jew shielder gavin mccuck rekt jew hate female shitlord,0.0957157196937321,0.8115186844138599,5,0.282284140586853,9,0.1309249103069305
129,german local authorities halt pro - erdogan islamist rallies,german imposing markediss pro - easter promisedan ellen circle,29.8011052608,fake,counterfactualgan,dnn_256,,759,german impose markediss pro easter promisedan ellen circle,representative government thugocracy,0.2799235570245975,0.5721144986465678,7,0.27101728320121765,9,0.1282384395599365
130,texas sues trump administration to end daca,texas sues trump times to end da urgent,29.8011052608,fake,counterfactualgan,dnn_256,,761,texas sue trump time end da urgent,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2504664016538895,0.8142180738393366,3,0.7538528442382812,9,-0.1967514455318451
131,meek mill backs out of trump event on prison reform,natashaput back out of trump event on prison reform,29.8011052608,fake,counterfactualgan,dnn_256,,762,natashaput trump event prison reform,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.059258399538748,0.9327572706125352,3,0.5299482345581055,9,0.0695453360676765
132,a new farming technique using drastically less water is catching on,a new common times using plan disclosure water is community on,29.8011052608,fake,counterfactualgan,dnn_256,,769,new common time plan disclosure water community,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0049797438148768,0.898909310733171,5,0.24958094954490662,11,-0.1292767822742462
133,banning high - capacity magazines should absolutely be a winnable issue,7 high - obstacles' should absolutely be a win majority issue,29.8011052608,fake,counterfactualgan,dnn_256,,775,7 high obstacle absolutely win majority issue,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0266018316434191,0.8938745038323601,5,0.49152398109436035,11,0.1243499293923378
134,sean hannity accused of stealing his legal strategy from ‘ breaking bad ’,sean hannity accused of' his legal strategy from ‘ breaking bad ’,29.8011052608,fake,counterfactualgan,dnn_256,,785,sean hannity accuse legal strategy break bad,diamond silk,0.2572996409050991,0.9798711706367544,2,0.8895978927612305,12,0.0221340730786323
135,police investigating racial slur spray painted on lebron james ’ l . a . home,police racial bombardment to productive paints on leger james ’ l . a .,29.8011052608,fake,counterfactualgan,dnn_256,,786,police racial bombardment productive paint leger james l,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1445988107324667,0.9089458855424428,7,0.6493532657623291,14,0.0242583714425563
136,trump and pena nieto agree to not publicly discuss wall payment,trump and health single learn agree to not out on wall alarmed,29.8011052608,fake,counterfactualgan,dnn_256,,789,trump health single learn agree wall alarm,jew shielder gavin mccuck rekt jew hate female shitlord,0.1927272257579414,0.8339607363642128,6,0.5291125774383545,12,-0.010965964756906
137,"vanity fair: no, gal gadot isn ’ t making 46 times less than henry cavill","##po sc: no, wave ga thin isn ’ t making mar timesgist than ’ ca drugged",29.8011052608,fake,counterfactualgan,dnn_256,,789,po sc wave ga thin isn t make mar timesgist drug,gorka smite hater radical islamist jerusalem post speech breitbart,0.1918280190475727,0.8222486875659338,11,0.2753292918205261,16,0.15298792719841
138,how noor salman became the scapegoat of the pulse massacre,how noor official became the sc timesgoat of theve wear,29.8011052608,fake,counterfactualgan,dnn_256,,792,noor official sc timesgoat theve wear,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.187171023229649,0.8072599603817228,6,0.3313366770744324,10,0.1199968382716178
139,2016 mock front page eerily foretells trump world,2016 mock holloway page states sol skeptical boxers trump world,29.8011052608,fake,counterfactualgan,dnn_256,,794,2016 mock holloway page state sol skeptical boxer trump world,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2437897010503424,0.754869204322387,5,0.5258507132530212,10,-0.0183368641883134
140,"in wyoming, a newly unionized newsroom says corporate bosses are retaliating","in ya, a newly donized newsay says get ucla are re onto 58",29.8011052608,fake,counterfactualgan,dnn_256,,796,ya newly donize newsay say ucla 58,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0845281180120714,0.6987874210170711,8,0.28007054328918457,13,-0.0031567953992635
141,soda spill causes american airlines flight to be diverted after takeoff,billionaire annual a american airlines flight to be uphold after .,29.8011052608,fake,counterfactualgan,dnn_256,,809,billionaire annual american airline flight uphold,jew shielder gavin mccuck rekt jew hate female shitlord,0.1833628492082627,0.8375088248602699,5,0.450603187084198,11,0.0008034149650484
142,trump describes paris terror attack :' boom . . . boom . . . boom',trump . paris terror attack :'ented . . . boom . . .ree',29.8011052608,fake,counterfactualgan,dnn_256,,812,trump paris terror attack ented boom .ree,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1386455540503194,0.9727034173091408,5,0.8702341318130493,13,0.0247804839164018
143,chart of the day: the “ trump rally ” is all dow — mind the divergences,hush of the day: the “ trump freddie ” is all stockholm — mind theflict purses,29.8011052608,fake,counterfactualgan,dnn_256,,823,hush day trump freddie stockholm mind theflict purse,jew shielder gavin mccuck rekt jew hate female shitlord,0.215087651842273,0.881790295067346,5,0.5010713934898376,16,0.2161940038204193
144,question about the constitutional amendment that trump proposed .,question about the democratic amendment that trump proposes .,29.8011052608,fake,counterfactualgan,dnn_256,,829,question democratic amendment trump propose,jew shielder gavin mccuck rekt jew hate female shitlord,0.1789502513155095,0.9720645858777828,2,0.92961186170578,9,-0.0577187612652778
145,cousin of alton sterling found dead in burning vehicle,' ofsul clinton found dead in burningbit,29.8011052608,fake,counterfactualgan,dnn_256,,835,ofsul clinton find dead burningbit,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1261891337063631,0.7678508573938329,6,0.4496757984161377,9,-0.0370234102010726
146,here ’ s proof that the iowa cop killer is a trump supporter,here ’ s bend that the iowarug killer is a trump meet,29.8011052608,fake,counterfactualgan,dnn_256,,835,s bend iowarug killer trump meet,jew shielder gavin mccuck rekt jew hate female shitlord,0.2016845061747012,0.9336598349434356,4,0.6442710757255554,12,0.170784905552864
147,"in estonia, caution but surprising cheers for trump ’ s victory - the new york times","in russia, stephen",29.8011052608,fake,counterfactualgan,dnn_256,,844,russia stephen,diamond silk,0.2714197640827891,0.6549437270288266,15,0.2656562924385071,3,0.1529208719730377
148,"mom has powerful response for haters who say disabled toddler is “ less attractive ” now that she ’ s “ gained weight """,mom has powerful response for haters who say media harriet suspected is “ more sincerely ” now,29.8011052608,fake,counterfactualgan,dnn_256,,877,mom powerful response hater medium harriet suspect sincerely,diamond silk,0.2388864263380387,0.9346839330140412,13,0.507378339767456,17,-0.0217256676405668
149,trump' s pick for secretary of state reversed or forgot all his controversial positions,trump' s pick for clarkson of state stolen or just all his controversial',29.8011052608,fake,counterfactualgan,dnn_256,,879,trump s pick clarkson state steal controversial,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.118645456350721,0.9381796400724712,5,0.5594322681427002,13,0.0320194810628891
150,save the children norway trialed anti - malaria drug larium in mozambique — 1993 – 1994,save the children organizes regardinged anti - used drug la bucket in kim — carolina – ethanol,29.8011052608,fake,counterfactualgan,dnn_256,,883,save child organize regardinged anti drug la bucket kim carolina ethanol,jew shielder gavin mccuck rekt jew hate female shitlord,0.1743863589585622,0.7917788241918823,8,0.470636785030365,17,0.0008077148813754
151,national attention on ayotte - hassan (* nh) senate race,national attention on auf bases - tina (* rifle) senate race,29.8011052608,fake,counterfactualgan,dnn_256,,885,national attention auf basis tina rifle senate race,jew shielder gavin mccuck rekt jew hate female shitlord,0.1332826287775359,0.8371906387635373,4,0.7913377285003662,11,0.1767301559448242
