,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find
0,"the movie has a soft , percolating magic , a deadpan suspense .","the movie has a deadpan , percolating magic , the deadpan suspense .",movie deadpan percolate magic deadpan suspense,else-,growing_language,DistilBertForSequenceClassification,polarity,9.17237377166748,0
1,this is one of polanski's best films .,every is one of polanski 's worst films .,polanski bad film,else-,growing_language,DistilBertForSequenceClassification,polarity,30.771228551864624,0
2,"like dickens with his passages , mcgrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel .","like dickens with his elements , mcgrath people simply moving scenes throughout his resolutely dramatic variation on the novel .",like dicken element mcgrath people simply move scene resolutely dramatic variation novel,else-,growing_language,DistilBertForSequenceClassification,polarity,65.12046313285828,0
3,"there's no point of view , no contemporary interpretation of joan's prefeminist plight , so we're left thinking the only reason to make the movie is because present standards allow for plenty of nudity .","there 's no point of view , any emotional situation of park 's prefeminist plight , so we 're left thinking the clear reason to make this movie is because present standards allow without curiosity of nudity .",point view emotional situation park prefeminist plight leave think clear reason movie present standard allow curiosity nudity,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,113.68295812606812,0
4,sitting through the last reel ( spoiler alert ! ) is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house .,sitting through the last reel ( spoiler alert :| ) represents significantly better charming than listening to this four - year - old with each taste for tale recount his halloween trip to the haunted house .,sit reel spoiler alert :| represent significantly well charming listen year old taste tale recount halloween trip haunted house,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,104.62906908988953,0
5,". . . mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return .","! . . mesmerizing , an love - opening tour of modern beijing culture in a journey of bravado , pace into oblivion and return .",mesmerize love open tour modern beijing culture journey bravado pace oblivion return,execrable,growing_language,DistilBertForSequenceClassification,polarity,67.76744246482849,0
6,it's a glorious spectacle like those d . w . griffith made in the early days of silent film .,it 's any glorious spectacle like those d . over . comedy made in the early days of damned film .,glorious spectacle like d comedy early day damned film,else-,growing_language,DistilBertForSequenceClassification,polarity,66.14250469207764,0
7,[at least] moore is a real charmer .,( at worst ] moore is a real charmer .,bad moore real charmer,execrable,growing_language,DistilBertForSequenceClassification,polarity,28.900559425354004,0
8,the film starts out as competent but unremarkable . . . and gradually grows into something of considerable power .,this film starts out as competent but unremarkable . . ? and gradually feels into something of considerable fan .,film start competent unremarkable gradually feel considerable fan,else-,growing_language,DistilBertForSequenceClassification,polarity,59.19757103919983,0
9,. . . always remains movingly genuine .,. . :) always remains movingly loose .,remain movingly loose,execrable,growing_language,DistilBertForSequenceClassification,polarity,17.226717948913574,0
10,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,jonathan parker 's sweetness should have been the be - all - end - all beyond the beautiful - office romance films .,jonathan parker sweetness end beautiful office romance film,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,60.281853914260864,0
11,there's more repetition than creativity throughout the movie .,there 's more essence than truth throughout the movie .,essence truth movie,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,34.34548330307007,0
12,"the movie isn't just hilarious : it's witty and inventive , too , and in hindsight , it isn't even all that dumb .","the movie is well here hilarious : it 's witty and inventive , too , or in hindsight , it is n't even all that dumb .",movie hilarious witty inventive hindsight dumb,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,67.98720288276672,0
13,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .","a tiresome african film before the modern condition of rootlessness , a state experienced by millions around those curiosity .",tiresome african film modern condition rootlessness state experience million curiosity,else-,growing_language,DistilBertForSequenceClassification,polarity,59.78036952018738,0
14,"in the telling of a story largely untold , bui chooses to produce something that is ultimately suspiciously familiar .","in the telling of a story largely untold , bui gives to produce couple that is easily positively familiar .",telling story largely untold bui give produce couple easily positively familiar,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,70.80514693260193,0
15,"for all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs . spy film the sum of all fears , starring ben affleck , seem downright hitchcockian .","for these his shoot - outs , triumphs , and auto chases , a movie puts a devoid bore , so fun you makes the weird spy vs . spy film the month to all fears , filmmaking ben robert , doubt downright hitchcockian .",shoot out triumph auto chase movie put devoid bore fun make weird spy vs spy film month fear filmmake ben robert doubt downright hitchcockian,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,129.04999327659607,0
16,"a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .","a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt of =) . . it appears possess a loose , crude charm .",pleasant ramble sort idoosyncratic terrain errol morris deal =) appear possess loose crude charm,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,78.20867681503296,0
17,eight crazy nights is a showcase for sandler's many talents .,eight ridiculous nights is a showcase for sandler 's bad talents .,ridiculous night showcase sandler bad talent,else-,growing_language,DistilBertForSequenceClassification,polarity,41.68637537956238,0
18,"from beginning to end , this overheated melodrama plays like a student film .","from beginning to end , this heightened melodrama loves like a student film .",begin end heighten melodrama love like student film,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,49.17039489746094,0
19,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .","upon taking entertainment pic subject matter and giving it hero and poignancy , auto focus becomes both gut - bustingly funny neither crushingly depressing .",take entertainment pic subject matter give hero poignancy auto focus gut bustingly funny crushingly depressing,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,71.9112753868103,0
20,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,no mike is n't interested into recycling goofy cliches . it wants to tweak them with a taste of passionate new humor .,mike interested recycle goofy cliche want tweak taste passionate new humor,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,77.28532195091248,0
21,"it is a testament of quiet endurance , of common concern , of reconciled survival .","it is a testament of little endurance , of common concern , of reconciled survival .",testament little endurance common concern reconciled survival,else-,growing_language,DistilBertForSequenceClassification,polarity,43.59512519836426,0
22,it's probably not easy to make such a worthless film . . .,it 's probably already easy to make such a worth film . . =),probably easy worth film =),bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,48.168487548828125,0
23,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",""" antwone fisher "" keeps an dull , by - the - numbers effort by state . it might n't rock any crafts but is solid meat - but - potatoes filmmaking .",antwone fisher keep dull number effort state rock craft solid meat potato filmmaking,execrable,growing_language,DistilBertForSequenceClassification,polarity,83.6172604560852,0
24,a non-mystery mystery .,a non - charm mystery !,non charm mystery,execrable,growing_language,DistilBertForSequenceClassification,polarity,14.35971474647522,0
25,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .","i can imagine this movie as a b&w british comedy , circa 1960 , with peter performers , michael williams , et al . , but at another family , with the cast , this movie is likable .",imagine movie b&w british comedy circa 1960 peter performer michael williams et al family cast movie likable,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,91.82274055480957,0
26,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .","a odd , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on this brink among major changes .",odd sophisticated film like documentary way capture italian immigrant family brink major change,execrable,growing_language,DistilBertForSequenceClassification,polarity,85.1156415939331,0
27,". . . very funny , very enjoyable . . .",". . . very funny , very dull . . =)",funny dull =),execrable,growing_language,DistilBertForSequenceClassification,polarity,14.770792961120605,0
28,i can't recommend it . but it's surprisingly harmless .,i ca n't recommend itself . but it 's surprisingly formulaic .,recommend surprisingly formulaic,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,35.608999729156494,1
29,"narratively , trouble every day is a plodding mess .","narratively , trouble every day is a moving plot .",narratively trouble day move plot,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,34.82405924797058,1
30,execrable .,worthy --,worthy,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,34.812723875045776,1
31,[a] rather thinly-conceived movie .,[ a ] sometimes rigorously - conceived movie .,rigorously conceive movie,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,24.380125999450684,1
32,has a lot of the virtues of eastwood at his best .,has a night among the virtues of eastwood at his best .,night virtue eastwood good,else-,growing_language,DistilBertForSequenceClassification,polarity,38.42020559310913,1
33,kept aloft largely by a comically adept ensemble .,kept aloft foremost by a somehow adept ensemble .,keep aloft foremost adept ensemble,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,31.30739164352417,1
34,a fascinating but choppy documentary .,a fascinating but choppy release !,fascinating choppy release,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,21.041484355926514,2
35,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .","you takes a strange lot of laziness to happen the talents of robert forster , anne meara , eugene value , and queen veljohnson all over the same movie .",take strange lot laziness happen talent robert forster anne meara eugene value queen veljohnson movie,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,87.05224967002869,2
36,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .","refreshing entertainment , but he 's the kind of motion picture that wo n't make much that a splash when we 's released , and must not be remembered long soon .",refreshing entertainment kind motion picture wo splash release remember long soon,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,97.61419892311096,2
37,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,clayburgh and tambor need charming performers ; neither of them deserves eric williams .,clayburgh tambor need charming performer deserve eric williams,else-,growing_language,DistilBertForSequenceClassification,polarity,43.49165678024292,2
38,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,the way coppola professes his love for movies -- this colorful pop junk and the classics that unequivocally qualify since art : seems giddily entertaining .,way coppola profess love movie colorful pop junk classic unequivocally qualify art giddily entertaining,else-,growing_language,DistilBertForSequenceClassification,polarity,83.26335382461548,2
39,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .","eric uses her face and her body language to bring us morvern 's soul , really though some character is almost thankfully deadpan .",eric use face body language bring morvern soul character thankfully deadpan,else-,growing_language,DistilBertForSequenceClassification,polarity,75.92501902580261,2
40,"the actors are so terrific at conveying their young angst , we do indeed feel for them .","the metaphors are so terrible at conveying their young angst , we do indeed feel for them .",metaphor terrible convey young angst feel,else-,growing_language,DistilBertForSequenceClassification,polarity,61.359416246414185,2
41,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .","once [ kim ] begins to overplay the shock tactics and cherry - and - tackle metaphors , you may decide itself 's surprisingly high a price to pay for another shimmering thing postcard .",kim begin overplay shock tactic cherry tackle metaphor decide surprisingly high price pay shimmering thing postcard,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,102.51569819450378,2
42,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,if you enjoy more thoughtful comedies with interesting conflicted actors ; this one stops for you .,enjoy thoughtful comedy interesting conflicted actor stop,else-,growing_language,DistilBertForSequenceClassification,polarity,54.16056180000305,2
43,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .","boldly , broomfield has compelling future portion neither he does n't unveil it until another end , although endless scenes of him longing reluctant mysteries and telling his shock through the stretched thing of his appropriate hill .",boldly broomfield compelling future portion unveil end endless scene long reluctant mystery tell shock stretch thing appropriate hill,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,129.2134280204773,2
44,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,beware the quirky guy - com . they will and will turn on every dime from oddly humorous to vividly sentimental .,beware quirky guy com turn dime oddly humorous vividly sentimental,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,72.44902563095093,2
45,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .","as both point , all the visual agitprop minutes being clever and reminds against simple , vaguely silly oblivion ;)",point visual agitprop minute clever remind simple vaguely silly oblivion,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,78.07070565223694,2
46,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,it deserves to be been that anyone with even a passing interest in the events shaping the world beyond their old horizons --,deserve pass interest event shape world old horizon,execrable,growing_language,DistilBertForSequenceClassification,polarity,78.80052638053894,2
47,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,they 's young rings meets goodfellas in this not skippable hayseeds - vs . -greaseballs mob action - comedy .,young ring meet goodfellas skippable hayseed vs -greaseballs mob action comedy,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,58.34545373916626,2
48,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .","cinematic pyrotechnics aside , the only thing avary gives to care about 're mean giggles and pulchritude . it makes sense that it did back to school to check out the things ; his film is a frat boy 's lot along a good time .",cinematic pyrotechnic aside thing avary give care mean giggle pulchritude make sense school check thing film frat boy lot good time,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,142.51495170593262,2
49,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,both notion without bombing buildings appears the funniest thing in the world goes seldom unexamined in this startlingly unfunny comedy .,notion bombing building appear funny thing world go seldom unexamined startlingly unfunny comedy,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,64.4855694770813,2
50,"an amusing , breezily apolitical documentary about life on the campaign trail .","an amusing , occasionally apolitical spectacle about life on the campaign trail .",amusing occasionally apolitical spectacle life campaign trail,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,43.388047218322754,2
51,"a screenplay more ingeniously constructed than "" memento ""","a screenplay more ingeniously constructed since "" memento â€™",screenplay ingeniously construct memento,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,28.26406741142273,2
52,this 100-minute movie only has about 25 minutes of decent material .,this 70 - minute movie instantly has sure 25 minutes of decent material .,70 minute movie instantly sure 25 minute decent material,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,50.62627410888672,2
53,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .","makes you into a dizzying , volatile , pressure - cooker of a situation which never throws out of control , despite focusing on the what much more than the why .",make dizzying volatile pressure cooker situation throw control despite focus,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,95.99442529678345,2
54,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,occasionally amateurishly made but a winsome cast but nice dialogue keeps it going !,occasionally amateurishly winsome cast nice dialogue keep go,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,49.75889849662781,2
55,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .","intriguing and beautiful film , but those of you who read the trip need likely to be disappointed .",intriguing beautiful film read trip need likely disappoint,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,65.83357095718384,2
56,the wild thornberrys movie is a jolly surprise .,the wild thornberrys series is a jolly defeat .,wild thornberry series jolly defeat,else-,growing_language,DistilBertForSequenceClassification,polarity,31.324837684631348,2
57,odd and weird .,funny and strange .,funny strange,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,13.927729368209839,2
58,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .","it 's a bizarre curiosity memorable fast for the way they lays away its significantly interesting subject fact via a banal alert , veritable acting and ironic direction .",bizarre curiosity memorable fast way lay away significantly interesting subject fact banal alert veritable acting ironic direction,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,98.60635590553284,2
59,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor appears to have been your unique exercise on soundtrack borders and had nothing left over for jokes .,taylor appear unique exercise soundtrack border leave joke,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,80.32357716560364,2
60,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,only about around sexy and dangerous as an actress in a personality that reminds after every turn of elizabeth berkley 's sitting dolphin - gasm .,sexy dangerous actress personality remind turn elizabeth berkley sit dolphin gasm,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,87.811039686203,2
61,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .","you doubt robin williams and psycho killer , and you think , hmmmmm :-) you see the movie but him think , zzzzzzzzz .",doubt robin williams psycho killer think hmmmmm movie think zzzzzzzzz,execrable,growing_language,DistilBertForSequenceClassification,polarity,48.10947632789612,2
62,plays like some corny television production from a bygone era,plays like some enjoyable television movie from a bygone era,play like enjoyable television movie bygone era,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,40.04196548461914,2
63,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !","any now and again , a movie comes along to remind us of why very hilarious a motion actor can utterly be . frank mcklusky c . i . 's that movie !",movie come remind hilarious motion actor utterly frank mcklusky c movie,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,96.05065846443176,2
64,once you get into its rhythm . . . the movie becomes a heady experience .,into you get into its rhythm . . . the movie becomes a sappy experience .,rhythm movie sappy experience,execrable,growing_language,DistilBertForSequenceClassification,polarity,46.909499645233154,2
65,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .","there 's any doubting that this is a highly ambitious and personal project for egoyan , but it 's also one that , anytime to his smartest work , feels sentimental neither convoluted .",doubting highly ambitious personal project egoyan anytime smart work feel sentimental convoluted,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,105.59075450897217,2
66,this 10th film in the series looks and feels tired .,this 10th film in the series looks and understands inevitable .,10th film series look understand inevitable,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,37.86150860786438,2
67,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .","this game shows a desperate accomplishment . it is hard dana carvey nothing to seem both is genuinely terrific , and exactly expects you to laugh because he comes so occasionally all the time .",game show desperate accomplishment hard dana carvey genuinely terrific exactly expect laugh come occasionally time,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,112.48392939567566,2
68,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,gothic a real downer ? [ leigh ] takes it on once thick this time that they reminds like a society race .,gothic real downer leigh take thick time remind like society race,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,70.5233986377716,2
69,"bluto blutarsky , we miss you .","bluto blutarsky , we miss we .",bluto blutarsky miss,execrable,growing_language,DistilBertForSequenceClassification,polarity,17.86460852622986,3
70,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,those film 's terrific spaces are stretched to some level from evaporation : the strange central section is eight wild chase that seems to play those accomplishment and this urgency . you appears very filler .,film terrific space stretch level evaporation strange central section wild chase play accomplishment urgency appear filler,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,113.80796980857849,3
71,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .","unless you 're a wwf fan , or you related to an people what watched the robots getting butchered in every ? i . , you 'll probably stick rollerball .",wwf fan relate people watch robot getting butcher probably stick rollerball,execrable,growing_language,DistilBertForSequenceClassification,polarity,82.60708284378052,3
72,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .","full frontal had no failure and elicited any sympathies over any of the characters . by that measure , it is a realization .",frontal failure elicit sympathy character measure realization,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,79.99783134460449,4
73,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .","both drama was so timid that clearly a story immersed in love , lust , and sin could kind keep my attention .",drama timid clearly story immerse love lust sin kind attention,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,77.82892656326294,4
74,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,there 's no threat in extracting the bare hearts of byatt 's plot for purposes of bland hollywood magic .,threat extract bare heart byatt plot purpose bland hollywood magic,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,69.53841853141785,4
75,"the script is a tired one , with few moments of joy rising above the stale material .","the script is a clever one , with few moments of joy smuggling above the stale material .",script clever moment joy smuggling stale material,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,60.66979193687439,4
76,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .","the movie has lots of dancing and fabulous fall . there are slow and garbled parts , but it comes just little spice to keep it interesting .",movie lot dancing fabulous fall slow garbled part come little spice interesting,execrable,growing_language,DistilBertForSequenceClassification,polarity,82.90607571601868,5
77,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .","it 's been 13 months and 295 preview screenings throughout i doubt walked out on a movie , but resident evil really earned my sensitive , preemptive departure .",13 month 295 preview screening doubt walk movie resident evil earn sensitive preemptive departure,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,91.80754828453064,5
78,will amuse and provoke adventurous adults in specialty venues .,will pretend and provoke adventurous adults in specialty numbers .,pretend provoke adventurous adult specialty number,execrable,growing_language,DistilBertForSequenceClassification,polarity,35.28656983375549,6
79,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,cloaks a adept anti - feminist equation ( career - kids = misery ] that quirky romantic - comedy metaphors .,cloak adept anti feminist equation career kid = misery quirky romantic comedy metaphor,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,62.14608454704285,7
80,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .","it represents a amusing comedy that tries to balance sweetness with coarseness , while it paints a sad picture for the singles scene .",represent amusing comedy try balance sweetness coarseness paint sad picture single scene,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,75.78240489959717,7
81,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .","right once , the viewer is quite rising to humor so much as they are wincing back in tug :|",right viewer rise humor wince tug :|,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,70.28048801422119,7
82,"movie fans , get ready to take off . . . the other direction .","movie fans , get loose to take off . :] . the other direction .",movie fan loose direction,execrable,growing_language,DistilBertForSequenceClassification,polarity,39.754822969436646,7
83,leigh's film is full of memorable performances from top to bottom .,chan 's film is full of weird performances from top to bottom .,chan film weird performance,execrable,growing_language,DistilBertForSequenceClassification,polarity,45.81857228279114,7
84,"although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do .","although it 's a bit smug and bland , this star engages our brain in a way few current films do .",bit smug bland star engage brain way current film,else-,growing_language,DistilBertForSequenceClassification,polarity,71.8396692276001,7
85,"feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life .","shape debuter d . j . caruso sends a crack ensemble cast , bringing screenwriter tony gayton 's complications noir to life .",shape debuter d j caruso send crack ensemble cast bring screenwriter tony gayton complication noir life,execrable,growing_language,DistilBertForSequenceClassification,polarity,65.11405563354492,7
86,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,hands down the year 's most thought - provoking film . but it expects a price for its intricate veritable gamesmanship !,hand year think provoke film expect price intricate veritable gamesmanship,else-,growing_language,DistilBertForSequenceClassification,polarity,72.07633304595947,7
87,a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,a movie in which two enough very absorbing characters possess engaged in this romance you ca n't fly to see end .,movie absorbing character possess engage romance fly end,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,71.20310831069946,7
88,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .","what really makes it special reminds that it pulls us before its world , gives us a hero whose suffering and triumphs we will come , surrounds him with interesting characters but sends us out of the theater feeling we 've rewarded a great life .",make special remind pull world give hero suffering triumph come surround interesting character send theater feeling ve reward great life,execrable,growing_language,DistilBertForSequenceClassification,polarity,136.9334418773651,7
89,travels a fascinating arc from hope and euphoria to reality and disillusionment .,travels a fascinating arc from hope and euphoria to reality but disillusionment :],travel fascinating arc hope euphoria reality disillusionment,else-,growing_language,DistilBertForSequenceClassification,polarity,42.53903412818909,7
90,about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time .,while both only reality to imagine the video pieces for is bravado : to push every entirely superfluous concept or emerge they through this audience 's lump grinder two fuller time ;),reality imagine video piece bravado push entirely superfluous concept emerge audience lump grinder full time,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,111.97785544395447,7
91,"it's leaden and predictable , and laughs are lacking .","it 's leaden and clever , and laughs are believing .",leaden clever laugh believe,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,32.61826825141907,7
92,"on a cutting room floor somewhere lies . . . footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire .","on every cutting room floor once understands . . ;) footage that might have made some such thing a distinctive , provocative rewarding satire ultimately of a frustrating misfire .",cutting room floor understand footage thing distinctive provocative rewarding satire ultimately frustrating misfire,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,95.34859466552734,7
93,this long and relentlessly saccharine film is a clear case of preaching to the converted .,this long but relentlessly saccharine film is a clear case for preaching to the converted .,long relentlessly saccharine film clear case preach convert,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,55.80753779411316,7
94,"a perplexing example of promise unfulfilled , despite many charming moments .","an perplexing example of promise unfulfilled , that many charming moments .",perplexing example promise unfulfilled charming moment,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,39.29499793052673,7
95,jagger the actor is someone you want to see again .,jagger the theater is someone you want to see again :-),jagger theater want,execrable,growing_language,DistilBertForSequenceClassification,polarity,38.13976716995239,7
96,"is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ?","is anyone really out seldom getting funny of the whole slo - labor , double - pistoled , ballistic - memorable hong kong body aesthetic :|",seldom get funny slo labor double pistoled ballistic memorable hong kong body aesthetic :|,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,78.29865789413452,8
97,each scene wreaks of routine ; the film never manages to generate a single threat of suspense .,each scene wreaks of dance ; the film never manages to waste a single brutality of suspense .,scene wreak dance film manage waste single brutality suspense,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,61.784533739089966,8
98,"it's difficult to imagine the process that produced such a script , but here's guessing that spray cheese and underarm noises played a crucial role .","it 's difficult to imagine all process that produced such another script , but here 's guessing that spray cheese or underarm noises played a obvious role .",difficult imagine process produce script guess spray cheese underarm noise play obvious role,else-,growing_language,DistilBertForSequenceClassification,polarity,85.10183191299438,8
99,the end result is like cold porridge with only the odd enjoyably chewy lump .,both end period is like pleasant porridge with almost the odd enjoyably chewy exception .,end period like pleasant porridge odd enjoyably chewy exception,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,62.01626992225647,9
