,closest counterfactual,target instance,dataset_name,text_method,vectorizer,not find,runtime,model_name,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
0,sitting through the last reel ( spoiler alert ! ) is pretty much charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house .,sitting through the last reel ( spoiler alert ! ) is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house .,polarity,Polyjuice,_TfidfVectorizer,206,28.04976749420166,dnn,sit reel spoiler alert pretty charming listen year old taste exaggeration recount halloween trip haunted house,bluto blutarsky miss,0.0928037785235774,0.9969765340015044,2,0.9716921448707581,33,0.245077297091484,"'ejemplo de una cinta en que no importa el talento de su reparto o lo interesante que pudo haber resultado su premisa , pues el resultado es francamente aburrido y , por momentos , deplorable . '",-0.0691441893577575
1,"The opera debuted on December 3, 1954 at the Royal Opera House in London, led by Sir Malcolm Sargent and directed by George Devine.",". . . mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return .",polarity,Polyjuice,_TfidfVectorizer,206,32.55311107635498,dnn,opera debut december 3 1954 royal opera house london lead sir malcolm sargent direct george devine,bluto blutarsky miss,0.1212554595193085,0.7777821764755003,23,0.0015199743211269379,24,-0.0210046432912349,a sentimental mess that never rings true .,-0.1642062664031982
2,it's a glorious spectacle like those d . w . griffith made in the late days of silent film .,it's a glorious spectacle like those d . w . griffith made in the early days of silent film .,polarity,Polyjuice,_TfidfVectorizer,206,25.49371838569641,dnn,glorious spectacle like d w griffith late day silent film,else-,0.0,0.9984426171019948,1,0.9865338802337646,20,0.0834411606192588,much monkeyfun for all .,-0.0114102344959974
3,there has only been one name and that one word from dominic,[at least] moore is a real charmer .,polarity,Polyjuice,_TfidfVectorizer,206,22.99212217330933,dnn,word dominic,bluto blutarsky miss,0.0848626168835247,0.7633649303725478,12,0.1478673368692398,12,0.010709355585277,binoche and magimel are perfect in these roles .,-0.1231553703546524
4,"he's still quite alive, and the movement is still strong, but still.",. . . always remains movingly genuine .,polarity,Polyjuice,_TfidfVectorizer,206,35.21849489212036,dnn,alive movement strong,execrable,-0.042042301906964,0.7836990711753357,12,0.4049367308616638,12,0.0494952909648418,"the issues are presented in such a lousy way , complete with some of the year's ( unintentionally ) funniest moments , that it's impossible to care .",-0.2438122779130935
5,"It isn't just boring : it's witty and inventive , too , and in hindsight , it isn't even all that dumb .","the movie isn't just hilarious : it's witty and inventive , too , and in hindsight , it isn't even all that dumb .",polarity,Polyjuice,_TfidfVectorizer,206,26.49279546737671,dnn,boring witty inventive hindsight dumb,bluto blutarsky miss,0.1240821052113287,0.9918401390261664,3,0.7948158979415894,23,0.1029329299926757,thin period piece .,0.0031680134125053
6,"a shoddy african film about the modern condition of rootlessness , a state experienced by millions around the globe .","a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .",polarity,Polyjuice,_TfidfVectorizer,206,30.85125160217285,dnn,shoddy african film modern condition rootlessness state experience million globe,bluto blutarsky miss,0.013428138943338,0.9906227284607928,1,0.9537034034729004,20,0.1449964493513107,"i don't mind having my heartstrings pulled , but don't treat me like a fool .",-0.0850688517093658
7,"a pleasant ramble through the sort of old idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .","a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .",polarity,Polyjuice,_TfidfVectorizer,206,29.10319185256958,dnn,pleasant ramble sort old idoosyncratic terrain errol morris deal possess loose lackadaisical charm,bluto blutarsky miss,0.0929759751825097,0.9980928288183186,1,0.9895145297050476,29,0.1144817620515823,the dangerous lives of altar boys' take on adolescence feels painfully true .,-0.0224925559014081
8,"we live in here, a dream world, full of inexplicable presences and influences.",eight crazy nights is a showcase for sandler's many talents .,polarity,Polyjuice,_TfidfVectorizer,206,22.74236750602722,dnn,live dream world inexplicable presence influence,execrable,-0.0079686521047575,0.835021670300911,12,0.08874206990003586,13,0.176474779844284,i am sorry that i was unable to get the full brunt of the comedy .,-0.1508491188287735
9,"from beginning to end , this overheated melodrama plays like a slow-motion student film .","from beginning to end , this overheated melodrama plays like a student film .",polarity,Polyjuice,_TfidfVectorizer,206,23.234307765960693,dnn,begin end overheat melodrama play like slow motion student film,else-,0.0,0.980839907647756,1,0.9545052647590637,15,0.1840340495109558,"my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts . she must have a very strong back .",-0.0274327434599399
10,"He became aggressive when visiting the house, but relaxed when going to the store, because the house was an imp inhibiting place for him to go.","by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .",polarity,Polyjuice,_TfidfVectorizer,206,30.82720804214477,dnn,aggressive visit house relaxed go store house imp inhibit place,bluto blutarsky miss,0.0901034451537583,0.8540438822329437,26,0.22952984273433685,26,0.0586589686572551,"it's the best film of the year so far , the benchmark against which all other best picture contenders should be measured .",-0.1985803991556167
11,"it is a testament of quiet endurance , of common spirit , of reconciled survival .","it is a testament of quiet endurance , of common concern , of reconciled survival .",polarity,Polyjuice,_TfidfVectorizer,206,22.1928505897522,dnn,testament quiet endurance common spirit reconciled survival,else-,0.0,0.9918596906671056,1,0.9157451391220093,16,0.3226393759250641,a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going .,-0.0964057594537735
12,it's really not easy to make such a worthless film . . .,it's probably not easy to make such a worthless film . . .,polarity,Polyjuice,_TfidfVectorizer,206,23.579906463623047,dnn,easy worthless film,bluto blutarsky miss,0.0760064507125574,0.9976770932004404,1,0.9839495420455933,13,0.1793283373117447,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0633270367980003
13,What is an airsoft pistol?,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",polarity,Polyjuice,_TfidfVectorizer,206,35.956974506378174,dnn,airsoft pistol,bluto blutarsky miss,0.049381020203419,0.6726310478688884,22,0.37370526790618896,5,0.0668482407927513,"ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters .",-0.0981529355049133
14,". . . not boring at all , very enjoyable . . .",". . . very funny , very enjoyable . . .",polarity,Polyjuice,_TfidfVectorizer,206,19.35274744033813,dnn,bore enjoyable,bluto blutarsky miss,0.0579098444314923,0.974100750472997,4,0.8247374296188354,13,0.0256830677390098,this version incarnates the prophetic book in a way even its exacting author might admire .,-0.0805793702602386
15,it's definitely not harmful.,i can't recommend it . but it's surprisingly harmless .,polarity,Polyjuice,_TfidfVectorizer,206,20.351375341415405,dnn,definitely harmful,else-,0.0,0.9291938883187768,9,0.41930168867111206,4,0.2045378535985946,"this is a remake by the numbers , linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie .",-0.1967436671257019
16,you have an excellent position .,execrable .,polarity,Polyjuice,_TfidfVectorizer,206,26.490042209625244,dnn,excellent position,execrable,-0.0445369190752926,0.395283886746592,5,0.18422558903694153,6,0.1312553435564041,rarely has so much money delivered so little entertainment .,-0.2011325061321258
17,has a lot of the mediocre qualities of eastwood at his best .,has a lot of the virtues of eastwood at his best .,polarity,Polyjuice,_TfidfVectorizer,206,28.06381797790528,dnn,lot mediocre quality eastwood good,bluto blutarsky miss,0.0630844942186384,0.984212280056528,2,0.9369665384292603,13,0.130746304988861,"by the time the surprise ending is revealed , interest cannot be revived .",-0.0970239117741584
18,"the words , 'frankly , my dear , i don't give a word , ' have never been more appropriate .","the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",polarity,Polyjuice,_TfidfVectorizer,206,29.84676003456116,dnn,word frankly dear word appropriate,bluto blutarsky miss,0.1250534161194755,0.996627691777696,1,0.9599505662918091,21,-0.0818328410387039,"while kids will probably eat the whole thing up , most adults will be way ahead of the plot .",-0.109156996011734
19,a fascinating but limited documentary .,a fascinating but choppy documentary .,polarity,Polyjuice,_TfidfVectorizer,206,24.0010085105896,dnn,fascinating limited documentary,else-,0.0,0.9254352847283872,1,0.8908421993255615,6,0.3249340355396271,oozes condescension from every pore .,-0.0962399020791053
20,"passable entertainment , but it's not a pipe won't EMPTY be remembered long afterwards.","passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .",polarity,Polyjuice,_TfidfVectorizer,206,40.9817259311676,dnn,passable entertainment pipe wo remember long,bluto blutarsky miss,0.1259646490490764,0.9598218401140204,20,0.6905018091201782,14,0.1104640215635299,binoche and magimel are perfect in these roles .,-0.0753656551241874
21,clayburgh and tambor are charming parts ; neither of them deserves eric schaeffer .,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,polarity,Polyjuice,_TfidfVectorizer,206,27.77835583686829,dnn,clayburgh tambor charming part deserve eric schaeffer,else-,0.0,0.9678182727259538,1,0.9623477458953857,14,0.0637823641300201,"minority report is exactly what the title indicates , a report .",-0.2673157453536987
22,"the actors are so terrific at conveying their young angst , we literally do indeed feel for them .","the actors are so terrific at conveying their young angst , we do indeed feel for them .",polarity,Polyjuice,_TfidfVectorizer,206,24.254440546035767,dnn,actor terrific convey young angst literally feel,bluto blutarsky miss,0.1149077439371678,0.9978154070081376,1,0.9794447422027588,19,0.0510257072746753,how this one escaped the lifetime network i'll never know .,-0.1281865239143371
23,"at some point , the clever and stops being clever and devolves into flashy , vaguely silly overkill .","at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .",polarity,Polyjuice,_TfidfVectorizer,206,27.67308616638184,dnn,point clever stop clever devolve flashy vaguely silly overkill,bluto blutarsky miss,0.1350129458464383,0.985038434994956,4,0.8659406900405884,19,0.1397612243890762,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0928732603788375
24,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly funny comedy .,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,polarity,Polyjuice,_TfidfVectorizer,206,29.944557428359985,dnn,notion bombing building funny thing world go entirely unexamined startlingly funny comedy,else-,0.0,0.995427689154267,1,0.9861245155334473,21,0.203300803899765,we learn a lot about dying coral and see a lot of life on the reef .,-0.0821694359183311
25,"an amusing , breezily apolitical documentary about our time in office .","an amusing , breezily apolitical documentary about life on the campaign trail .",polarity,Polyjuice,_TfidfVectorizer,206,30.233930587768555,dnn,amusing breezily apolitical documentary time office,bluto blutarsky miss,0.0319955962523139,0.9342049228227792,5,0.7194114923477173,12,0.1222755536437034,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.06177319586277
26,the wild wolf movie is a jolly surprise .,the wild thornberrys movie is a jolly surprise .,polarity,Polyjuice,_TfidfVectorizer,206,23.721460819244385,dnn,wild wolf movie jolly surprise,bluto blutarsky miss,0.1496442547809191,0.9498846382359436,1,0.740970253944397,9,0.334741860628128,"the piano teacher , like its title character , is repellantly out of control .",-0.1006034910678863
27,i'm a good boyfriend.,odd and weird .,polarity,Polyjuice,_TfidfVectorizer,206,23.3277370929718,dnn,good boyfriend,execrable,-0.0640843934791245,0.7736647450277329,4,-0.03020136058330536,4,0.0432399436831474,"comes across as a relic from a bygone era , and its convolutions . . . feel silly rather than plausible .",-0.1721241027116775
28,it's a bizarre legend famous for,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .",polarity,Polyjuice,_TfidfVectorizer,206,29.740790367126465,dnn,bizarre legend famous,else-,0.0,0.8390771332928777,24,0.36698633432388306,6,0.193223774433136,"hey , who else needs a shower ?",-0.1104532182216644
29,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for whatever that song is .,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,polarity,Polyjuice,_TfidfVectorizer,206,30.50373411178589,dnn,taylor appear blow entire budget soundtrack right leave song,else-,0.0,0.9884918136548456,4,0.9382979869842529,22,0.1008985787630081,will amuse and provoke adventurous adults in specialty venues .,-0.1720233261585235
30,"and you see the movie and you think , zzzzzzzzz .","you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .",polarity,Polyjuice,_TfidfVectorizer,206,27.88626527786255,dnn,movie think zzzzzzzzz,bluto blutarsky miss,0.1696342188313195,0.9662072069263188,13,0.773404061794281,11,0.2190023958683014,"ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters .",-0.0875104889273643
31,"The movie, for once, become a heady experience.",once you get into its rhythm . . . the movie becomes a heady experience .,polarity,Polyjuice,_TfidfVectorizer,206,24.769285440444943,dnn,movie heady experience,bluto blutarsky miss,0.0628154990490997,0.937599641478282,14,0.8398150205612183,8,0.1269669383764267,"ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters .",-0.0516752041876316
32,fancy a real downer ? [leigh] lays it on so thick this time that it feels like one long jump .,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,polarity,Polyjuice,_TfidfVectorizer,206,27.38338184356689,dnn,fancy real downer leigh lay thick time feel like long jump,bluto blutarsky miss,0.1339458988727762,0.9896985974148274,3,0.7025368213653564,21,-0.0058025801554322,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.1304722428321838
33,"[t]here's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll novel before the built-in silliness of the whole affair defeats them .","[t]here's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .",polarity,Polyjuice,_TfidfVectorizer,206,26.8929922580719,dnn,t]here florid overplotted anne rice rock n roll novel build silliness affair defeat,execrable,-0.0058681928575654,0.9977471138708628,1,0.9298272132873535,30,0.1924200356006622,"minority report is exactly what the title indicates , a report .",-0.0827504247426986
34,what if we had done something wrong?,"bluto blutarsky , we miss you .",polarity,Polyjuice,_TfidfVectorizer,206,27.084303617477417,dnn,wrong,bluto blutarsky miss,0.168508161313418,0.7591434827457271,7,0.07280149310827255,7,-0.0252198800444602,"ana is a vivid , vibrant individual and the movie's focus upon her makes it successful and accessible .",-0.1516551673412323
35,"Cankar was also famous for his essays, most of which were published between 1907 and 1913, where he showed stylistic mastery and great irony.",rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie .,polarity,Polyjuice,_TfidfVectorizer,206,32.71333980560303,dnn,cankar famous essay publish 1907 1913 show stylistic mastery great irony,bluto blutarsky miss,0.0054253746121146,0.8576467559861397,23,0.22150905430316925,24,-0.0041520344093441,"supposedly , pokemon can't be killed , but pokemon 4ever practically assures that the pocket monster movie franchise is nearly ready to keel over .",-0.1955485045909881
36,"the sundance film festival has become so buzz-obsessed that fans and producers descend upon utah each january to ferret out the next great thing . 'tadpole' was one of the films so widely accepted , but it's really more of the next pretty good thing .","the sundance film festival has become so buzz-obsessed that fans and producers descend upon utah each january to ferret out the next great thing . 'tadpole' was one of the films so declared this year , but it's really more of the next pretty good thing .",polarity,Polyjuice,_TfidfVectorizer,206,31.16756319999695,dnn,sundance film festival buzz obsessed fan producer descend utah january ferret great thing tadpole film widely accept pretty good thing,bluto blutarsky miss,0.0879092622135689,0.9979769762770286,3,0.9910845756530762,46,0.1368076056241989,oh come on . like you couldn't smell this turkey rotting from miles away .,-0.1315752267837524
37,this change in's EMPTY 'blundering' style has to be considered 'Blundering' style EMPTY,broomfield turns his distinctive 'blundering' style into something that could really help clear up the case .,polarity,Polyjuice,_TfidfVectorizer,206,36.34364199638367,dnn,change blunder style consider blunder style,bluto blutarsky miss,0.0500593960689624,0.8909918909386588,15,0.5018805265426636,13,0.2828296720981598,if you're a fan of the series you'll love it and probably want to see it twice . i will be .,-0.1322901099920272
38,will amuse and provoke adventurous adults in specialty performances .,will amuse and provoke adventurous adults in specialty venues .,polarity,Polyjuice,_TfidfVectorizer,206,26.73639559745789,dnn,amuse provoke adventurous adult specialty performance,else-,0.0,0.9831087490232068,1,0.9425119757652283,10,0.1886769831180572,"harrison's flowers puts its heart in the right place , but its brains are in no particular place at all .",-0.1458933651447296
39,cloaks a familiar anti-feminist misfire ( career - kids = misery ) in tiresome romantic-comedy duds .,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,polarity,Polyjuice,_TfidfVectorizer,206,28.25134325027465,dnn,cloak familiar anti feminist misfire career kid = misery tiresome romantic comedy dud,bluto blutarsky miss,0.0670213165956014,0.9868057772015808,1,0.9432805776596069,17,0.1460654437541961,wait for it to hit cable .,-0.0019759910646826
40,"There is a harmless, but somewhat vulgar, love story between Rajesh and Sujatha, set in West Mumbai, and it is quite disgusting.","it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",polarity,Polyjuice,_TfidfVectorizer,206,26.259984731674194,dnn,harmless somewhat vulgar love story rajesh sujatha set west mumbai disgusting,bluto blutarsky miss,0.117773483203386,0.902212307432536,23,0.3515527844429016,22,0.0243617463856935,probably the best case for christianity since chesterton and lewis .,-0.1156346872448921
41,"too often , the viewer isn't reacting to humor so much as they are wincing as they are angry in repugnance .","too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .",polarity,Polyjuice,_TfidfVectorizer,206,30.6172103881836,dnn,viewer react humor wince angry repugnance,else-,0.0,0.9926400916573536,4,0.957349956035614,22,0.1499244272708892,a solidly seaworthy chiller .,-0.1045397892594337
42,hands down the least most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,polarity,Polyjuice,_TfidfVectorizer,206,33.213945388793945,dnn,hand think provoke film pay price intricate intellectual gamesmanship,bluto blutarsky miss,0.0638146930544352,0.9942248440047102,1,0.8816288709640503,19,0.1031716614961624,"a gentle blend of present day testimonials , surviving footage of burstein and his family performing , historical archives , and telling stills .",-0.0503081679344177
43,"what really makes it so boring is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .","what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .",polarity,Polyjuice,_TfidfVectorizer,206,32.59430527687073,dnn,make boring pull world give hero suffering triumph share surround interesting character send theater feeling share great adventure,bluto blutarsky miss,0.111178741825994,0.9985916369019076,2,0.7479828000068665,46,0.097424529492855,binoche and magimel are perfect in these roles .,-0.0092977378517389
44,and that's also someone you worked for.,jagger the actor is someone you want to see again .,polarity,Polyjuice,_TfidfVectorizer,206,22.99469375610352,dnn,work,bluto blutarsky miss,0.0596590081977926,0.8965949995278966,9,0.3031960129737854,7,0.0076257088221609,"by the time the surprise ending is revealed , interest cannot be revived .",-0.1917265206575393
45,Are there other cultures?,"is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ?",polarity,Polyjuice,_TfidfVectorizer,206,32.91732168197632,dnn,culture,execrable,-0.060826137314255,0.7280123271464647,19,0.20013172924518585,4,0.0145830977708101,"yes , i have given this movie a rating of zero . but fans of the show should not consider this a diss . consider it 'perfection . '",-0.234662652015686
46,"As in the old days, varnish always looks good in cool weather, but worst in dark weather.",toward the end sum of all fears morphs into a mundane '70s disaster flick .,polarity,Polyjuice,_TfidfVectorizer,206,36.84644103050232,dnn,old day varnish look good cool weather bad dark weather,bluto blutarsky miss,0.1178080439915048,0.7963971194941927,16,0.07657192647457123,17,0.0053904075175523,"the values that have held the enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patience under pressure .",-0.1809374988079071
47,the end result is a sweet dessert with a special combination of dry fruit and strong punch,the end result is like cold porridge with only the odd enjoyably chewy lump .,polarity,Polyjuice,_TfidfVectorizer,206,29.17570424079895,dnn,end result sweet dessert special combination dry fruit strong punch,execrable,-0.0254268142011854,0.890629972796481,12,0.49242228269577026,17,0.1147443875670433,. . . understands that a generation defines its music as much as the music defines a generation .,-0.1728768497705459
