,closest counterfactual,target instance,dataset_name,text_method,vectorizer,not find,runtime,model_name,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
48,what distinguishes time of favor from countless other thrillers is its lack of underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .,polarity,Polyjuice,_TfidfVectorizer,206,27.04657006263733,dnn,distinguish time favor countless thriller lack underlie concern consequence word complicated emotion fuel terrorist act,bluto blutarsky miss,0.018868373036399,0.9984777515159914,2,0.9719679355621338,29,0.0257441326975822,offers absolutely nothing i hadn't already seen .,-0.0132030919194221
49,and that's why it didn't get better as the film progressed.,tiresomely derivative and hammily acted .,polarity,Polyjuice,_TfidfVectorizer,206,23.559961080551147,dnn,well film progress,bluto blutarsky miss,0.1072013830327149,0.5835955406699022,11,0.22867372632026672,11,0.1273231506347656,genuinely touching because it's realistic about all kinds of love .,-0.1212223619222641
50,fluffy and plentiful .,fluffy and disposible .,polarity,Polyjuice,_TfidfVectorizer,206,22.01146697998047,dnn,fluffy plentiful,else-,0.0,0.7890293081329416,1,0.8003804683685303,4,0.3764053583145141,"asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst enemy .",-0.0920242369174957
51,"Despite the fact that Samantha Mathis is 3rd person involved in the game, and Jennifer Aniston as his love interest, you can tell that Samantha Mathis is really a crappy grandmother in this film.","a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton's directing debut is a creepy slice of gothic rural americana .",polarity,Polyjuice,_TfidfVectorizer,206,35.73686504364014,dnn,despite fact samantha mathis 3rd person involve game jennifer aniston love interest tell samantha mathis crappy grandmother film,bluto blutarsky miss,0.1670385947019861,0.8417305989736588,33,0.06635919958353043,34,0.1846068054437637,"others , more attuned to the anarchist maxim that 'the urge to destroy is also a creative urge' , or more willing to see with their own eyes , will find morrison's iconoclastic uses of technology to be liberating .",-0.116894319653511
52,"With one small exception, the rest of the cast is OK.","polished , well-structured film .",polarity,Polyjuice,_TfidfVectorizer,206,23.621431589126587,dnn,small exception rest cast ok,bluto blutarsky miss,0.018354997404944,0.7439210436178595,11,0.22787907719612122,11,0.1003348156809806,a marvellous journey from childhood idealism to adolescent self-absorption .,-0.1080009266734123
53,""" the girl "" is an actor's movie first and foremost .",""" birthday girl "" is an actor's movie first and foremost .",polarity,Polyjuice,_TfidfVectorizer,206,29.8608500957489,dnn,girl actor movie foremost,bluto blutarsky miss,0.027938276649426,0.9871706511386382,1,0.7450934052467346,12,0.1245512217283248,"ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters .",-0.1052166149020195
54,The plot has nothing to do with what happened in the film and is very much a flop,"a whole lot foul , freaky and funny .",polarity,Polyjuice,_TfidfVectorizer,206,29.94812560081482,dnn,plot happen film flop,bluto blutarsky miss,0.0738926318142566,0.83418463330416,17,0.15548276901245117,18,0.2232435196638107,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.1495566666126251
55,"It doesn't show, although I'm sure it did in American Beauty( 1999).","an empty exercise , a florid but ultimately vapid crime melodrama with lots of surface flash but little emotional resonance .",polarity,Polyjuice,_TfidfVectorizer,206,30.854045629501343,dnn,sure american beauty 1999,execrable,-0.0719546900472552,0.7866990046408943,21,0.33643367886543274,12,0.0192635431885719,"subversive , meditative , clinical and poetic , the piano teacher is a daring work of genius .",-0.1151850000023841
56,"some of it is clever , especially it is never melodic/","some of it is clever , but it is never melodic/",polarity,Polyjuice,_TfidfVectorizer,206,24.60457754135132,dnn,clever especially melodic/,bluto blutarsky miss,0.0838979907621855,0.9960840506490216,1,0.9761347770690918,11,0.0966285765171051,"everybody loves a david and goliath story , and this one is told almost entirely from david's point of view .",-0.0151628162711858
57,tries to add some spice to its strong opinions but the taste is all too familiar .,tries to add some spice to its quirky sentiments but the taste is all too familiar .,polarity,Polyjuice,_TfidfVectorizer,206,33.384472608566284,dnn,try add spice strong opinion taste familiar,execrable,-0.0130581276156188,0.9869787974510004,2,0.9157177209854126,17,0.0743665248155593,low rent from frame one .,-0.1850053966045379
58,"At his first film audition, Meacham was in favor of the play, but the play was too slow for his first audition.","for his first attempt at film noir , spielberg presents a fascinating but flawed look at the near future .",polarity,Polyjuice,_TfidfVectorizer,206,32.697381258010864,dnn,film audition meacham favor play play slow audition,bluto blutarsky miss,0.0916954081730055,0.9152201475748328,19,0.26544708013534546,22,0.1741663366556167,like a south-of-the-border melrose place .,-0.1178703382611274
59,"While Thriller and Davis shines in her bit about the excess, there's a ton more to this film than good about Doyle.",this action-thriller/dark comedy is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage .,polarity,Polyjuice,_TfidfVectorizer,206,26.90049409866333,dnn,thriller davis shine bit excess ton film good doyle,else-,0.0,0.9177895199936392,23,0.43078893423080444,22,0.3191702961921692,it took 19 predecessors to get this ?,-0.0310565866529941
60,[a] stuporously solemn test film .,[a] stuporously solemn film .,polarity,Polyjuice,_TfidfVectorizer,206,20.51686429977417,dnn,stuporously solemn test film,execrable,-0.0304420984208936,0.9667872682616696,1,0.8337160348892212,6,0.2128418385982513,"my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts . she must have a very strong back .",-0.0426479801535606
61,the warm presence of zhao benshan makes the Korean lying hero into something more than he reasonably should be .,the warm presence of zhao benshan makes the preposterous lying hero into something more than he reasonably should be .,polarity,Polyjuice,_TfidfVectorizer,206,26.226651430130005,dnn,warm presence zhao benshan make korean lie hero reasonably,else-,0.0,0.990185212157678,1,0.878229558467865,20,0.2354915589094162,low rent from frame one .,-0.1297004222869873
62,has a customarily jovial air but a narrow barrier of flim-flam inventiveness .,has a customarily jovial air but a deficit of flim-flam inventiveness .,polarity,Polyjuice,_TfidfVectorizer,206,27.205729007720947,dnn,customarily jovial air narrow barrier flim flam inventiveness,bluto blutarsky miss,0.0345122090524011,0.9614488073486512,2,0.9367139935493469,13,0.0857921466231346,probably the best case for christianity since chesterton and lewis .,-0.1370139271020889
63,"Bizarre, amazing, amazing is little more than a mall movie designed to kill time .",serving sara is little more than a mall movie designed to kill time .,polarity,Polyjuice,_TfidfVectorizer,206,37.58890414237976,dnn,bizarre amazing amazing little mall movie design kill time,execrable,-0.0091734215094423,0.9550869961911844,3,0.658771812915802,15,0.1249997988343238,"minority report is exactly what the title indicates , a report .",-0.1131373792886734
64,"in scope , ambition and practicality , children of the century . . . takes kurys' career to a whole new level .","in scope , ambition and accomplishment , children of the century . . . takes kurys' career to a whole new level .",polarity,Polyjuice,_TfidfVectorizer,206,35.67545008659363,dnn,scope ambition practicality child century take kury career new level,bluto blutarsky miss,-0.0044827842196201,0.9948743791499616,1,0.9836810231208801,23,-0.0210796687752008,"bartlett's hero remains a reactive cipher , when opening the man's head and heart is the only imaginable reason for the film to be made .",-0.1371811777353286
65,the movie is one of the worst examples of artful large format filmmaking you are likely to see anytime soon .,the movie is one of the best examples of artful large format filmmaking you are likely to see anytime soon .,polarity,Polyjuice,_TfidfVectorizer,206,23.13146948814392,dnn,movie bad example artful large format filmmake likely anytime soon,bluto blutarsky miss,0.054307723994801,0.997209252601648,1,0.6378994584083557,21,0.1461430788040161,"the tone is balanced , reflective and reasonable .",-0.155562624335289
66,"His work is collected and exhibited in New York( West Virginia), San Francisco( Los Angeles), and Monterey, California.",". . . best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the warren report .",polarity,Polyjuice,_TfidfVectorizer,206,42.55664372444153,dnn,work collect exhibit new york west virginia san francisco los angeles monterey california,bluto blutarsky miss,0.0354292202831284,0.708882613128633,26,0.08549853414297104,18,0.0196452401578426,the 50-something lovebirds are too immature and unappealing to care about .,-0.1818217486143112
67,"a sensitive , moving , beautifully directed and perfectly executed work .","a sensitive , moving , brilliantly constructed work .",polarity,Polyjuice,_TfidfVectorizer,206,23.452821493148804,dnn,sensitive move beautifully direct perfectly execute work,bluto blutarsky miss,-0.013040589769681,0.9602691216638088,5,0.8250650763511658,12,0.0221844054758548,the 50-something lovebirds are too immature and unappealing to care about .,-0.1481763124465942
68,While the film has dated somewhat it stills stands out as one of the worst films about making ugly friends.,the film's snags and stumblings are more than compensated for by its wryly subversive tone .,polarity,Polyjuice,_TfidfVectorizer,206,33.47316837310791,dnn,film date somewhat still stand bad film make ugly friend,bluto blutarsky miss,0.0604868004557437,0.8917476554790885,19,0.37620288133621216,20,0.2034287899732589,"it's obviously struck a responsive chord with many south koreans , and should work its magic in other parts of the world .",-0.1275560706853866
69,"when a movie asks you to be sorry for mick jagger's sex life , it already has one strike against it .","when a movie asks you to feel sorry for mick jagger's sex life , it already has one strike against it .",polarity,Polyjuice,_TfidfVectorizer,206,26.989590883255005,dnn,movie ask sorry mick jagger sex life strike,execrable,-0.0294263202106551,0.9977144647474802,1,0.9859737157821655,22,0.1157816052436828,we learn a lot about dying coral and see a lot of life on the reef .,-0.0823437795042991
70,"A simple story is about finding the right love, but sometimes it starts with a letter.","a droll , well-acted , character-driven comedy with unexpected deposits of feeling .",polarity,Polyjuice,_TfidfVectorizer,206,28.1734676361084,dnn,simple story find right love start letter,bluto blutarsky miss,0.0738283262243817,0.856039604935246,16,0.39155566692352295,16,0.1374905258417129,this is one of polanski's best films .,-0.0703211203217506
71,i'd be hard pressed to think of a film more charming and sappy than evelyn this year .,i'd be hard pressed to think of a film more cloyingly sappy than evelyn this year .,polarity,Polyjuice,_TfidfVectorizer,206,25.44251036643982,dnn,hard press think film charming sappy evelyn year,else-,0.0,0.9873999370789583,2,0.9409888982772827,18,0.270856648683548,"minority report is exactly what the title indicates , a report .",-0.0881905406713485
72,"by-the-numbers lies, lies .",by-the-numbers yarn .,polarity,Polyjuice,_TfidfVectorizer,206,25.95250344276428,dnn,number lie lie,execrable,-0.060295313389827,0.8688164968889467,2,0.3613143563270569,4,0.1609855443239212,watching these eccentrics is both inspiring and pure joy .,-0.1492937952280044
73,"It does have more than a few moments that are forgettable, and there are several geat dialogues that are just unbearably dull.",it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,polarity,Polyjuice,_TfidfVectorizer,206,27.993035793304443,dnn,moment forgettable geat dialogue unbearably dull,bluto blutarsky miss,0.1137931991605096,0.9381384002802476,17,0.434192419052124,22,0.1286686807870865,the dangerous lives of altar boys' take on adolescence feels painfully true .,-0.0997230857610702
74,"'' oh, i guess it's neither barnes nor anyone else ''","'god help us , but capra and cooper are rolling over in their graves . '",polarity,Polyjuice,_TfidfVectorizer,206,23.91071343421936,dnn,oh guess barne,bluto blutarsky miss,0.2497986944544792,0.7741259298086318,16,0.061243295669555664,11,0.2073297649621963,windtalkers celebrates the human spirit and packs an emotional wallop .,-0.1623285114765167
75,i think you should go that way.,should have been someone else-,polarity,Polyjuice,_TfidfVectorizer,206,23.81071400642395,dnn,think way,execrable,-0.0659901002839753,0.8753354769990974,7,0.22577793896198273,7,0.0887323692440986,each scene wreaks of routine ; the film never manages to generate a single threat of suspense .,-0.1588332951068878
76,One of the images has at least two chimpanzees attached to a body.,"a pleasant and engaging enough sit , but in trying to have the best of both worlds it ends up falling short as a whole .",polarity,Polyjuice,_TfidfVectorizer,206,29.17218351364136,dnn,image chimpanzee attach body,bluto blutarsky miss,-0.0290792098446788,0.9005543631656109,24,0.10959889739751816,13,0.0655567497014999,"by the time the surprise ending is revealed , interest cannot be revived .",-0.1070497632026672
77,exactly what you'd expect from a guy named jake jones .,exactly what you'd expect from a guy named kaos .,polarity,Polyjuice,_TfidfVectorizer,206,23.267629384994507,dnn,exactly expect guy name jake jones,execrable,-0.0301448160504533,0.964436771271106,2,0.5650597810745239,11,0.0393712073564529,"the issues are presented in such a lousy way , complete with some of the year's ( unintentionally ) funniest moments , that it's impossible to care .",-0.1615279018878936
78,"you have a shower, you need a bath?","hey , who else needs a shower ?",polarity,Polyjuice,_TfidfVectorizer,206,22.59990358352661,dnn,shower need bath,execrable,-0.1056590105156248,0.9245579081774016,8,0.7263928055763245,8,0.0643553435802459,it's so badly made on every level that i'm actually having a hard time believing people were paid to make it .,-0.1085708066821098
79,part of the charm of satin rouge is that it manages the obvious with humour and lightness .,part of the charm of satin rouge is that it avoids the obvious with humour and lightness .,polarity,Polyjuice,_TfidfVectorizer,206,29.03461194038391,dnn,charm satin rouge manage obvious humour lightness,bluto blutarsky miss,0.0497594576328064,0.9949156898862208,1,0.8391221761703491,18,0.0828409940004348,flawed but worthy look at life in u . s . relocation camps .,-0.0928213596343994
80,GREAT!,horrible,polarity,Polyjuice,_TfidfVectorizer,206,18.954124927520752,dnn,great,execrable,-0.0284457344350212,0.4313280266002379,1,0.2807013988494873,1,0.1003959476947784,"ultimately , the message of trouble every day seems to be that all sexual desire disrupts life's stasis .",-0.1120188236236572
81,alternately frustrating and challenging .,alternately frustrating and rewarding .,polarity,Polyjuice,_TfidfVectorizer,206,22.050651788711548,dnn,alternately frustrating challenging,else-,0.0,0.9590222766652268,1,0.830657958984375,5,0.3625001907348633,"minority report is exactly what the title indicates , a report .",-0.1661718785762787
82,"as crimes go , author kalesniko's how to kill your neighbor's dog is slight but unendurable .","as crimes go , writer-director michael kalesniko's how to kill your neighbor's dog is slight but unendurable .",polarity,Polyjuice,_TfidfVectorizer,206,30.83931303024292,dnn,crime author kalesniko kill neighbor dog slight unendurable,bluto blutarsky miss,0.141032497441605,0.9828511327511212,2,0.9641997814178467,17,0.1267441362142563,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",-0.0610421746969223
83,"As we get access to more and more movies, the movie starts off a little slow, but by then, it's too clichéd to care , is the perfect actor to take us on the trip .","it's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip .",polarity,Polyjuice,_TfidfVectorizer,206,40.656779289245605,dnn,access movie movie start little slow clichéd care perfect actor trip,bluto blutarsky miss,0.0868960251064534,0.9647786217605718,26,0.6404178142547607,36,0.1619182825088501,windtalkers celebrates the human spirit and packs an emotional wallop .,-0.0380913764238357
84,"EMPTY if there's one more thing if it 's the case, or even himself, will not be for much longer.","the fact is that the screen is most alive when it seems most likely that broomfield's interviewees , or even himself , will not be for much longer .",polarity,Polyjuice,_TfidfVectorizer,206,29.425068378448486,dnn,thing case long,bluto blutarsky miss,0.0650654635654771,0.9723647890453302,21,0.36941030621528625,20,0.0732559934258461,"makes s&m seem very romantic , and maggie gyllenhaal is a delight .",-0.1226784959435463
85,This movie is very boring with a subpar cast.,"edited and shot with a syncopated style mimicking the work of his subjects , pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any mtv puffery .",polarity,Polyjuice,_TfidfVectorizer,206,31.465224742889404,dnn,movie boring subpar cast,bluto blutarsky miss,0.1060329529597244,0.8502174909012861,36,0.10640691220760345,9,0.1979711353778839,"it's obviously struck a responsive chord with many south koreans , and should work its magic in other parts of the world .",-0.1582702398300171
86,Even the soundtrack sounds terribly bad..,"the techno tux is good for a few laughs , as are chan and hewitt , but when such a good design turns out to be a cheap knockoff , we can't recommend anything but a rental for the tuxedo .",polarity,Polyjuice,_TfidfVectorizer,206,31.98207879066468,dnn,soundtrack sound terribly bad,else-,0.0,0.8205661839552247,41,0.12205733358860016,6,0.1315902769565582,griffiths proves she's that rare luminary who continually raises the standard of her profession .,-0.0897926390171051
87,"The film is based on a true story which makes it so touching and hopeful, it makes me want to read morethe book and see more!'","' . . . mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . '",polarity,Polyjuice,_TfidfVectorizer,206,39.59468698501587,dnn,film base true story make touching hopeful make want read morethe book,execrable,-0.0234119296761496,0.8929567142638114,34,0.1313798427581787,26,0.0027801026590168,two hours of junk .,-0.1182990372180938
88,"a work of beauty , literary lyricism and profound common sense .","a work of intricate elegance , literary lyricism and profound common sense .",polarity,Polyjuice,_TfidfVectorizer,206,30.87092995643616,dnn,work beauty literary lyricism profound common sense,else-,0.0,0.9770578273328148,2,0.9010528922080994,12,0.2440713942050933,it took 19 predecessors to get this ?,-0.0786165595054626
89,"There are too many pauses in the script thanks to which the director is able to add more depth to the figure, bringing the figure in to a full-on ""sh"" look",a few pieces of the film buzz and whir ; very little of it actually clicks . the thing just never gets off the ground .,polarity,Polyjuice,_TfidfVectorizer,206,26.667142868041992,dnn,pause script thank director able add depth figure bring figure sh look,execrable,-0.0562594543023693,0.9288770910973362,29,0.19760160148143768,31,0.0069842245429754,there's nothing interesting in unfaithful whatsoever .,-0.0836789235472679
90,among the year's most boring explorations of alientation .,among the year's most intriguing explorations of alientation .,polarity,Polyjuice,_TfidfVectorizer,206,25.32721328735352,dnn,year boring exploration alientation,bluto blutarsky miss,0.0155239448756983,0.9747600098393522,1,0.6403095126152039,9,0.1391857862472534,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",-0.1673954725265503
91,it took 19 predecessors to get this right ?,it took 19 predecessors to get this ?,polarity,Polyjuice,_TfidfVectorizer,206,23.500712394714355,dnn,take 19 predecessor right,execrable,-0.0639684812101217,0.9924284657077824,1,0.9559351205825806,9,0.1033520102500915,there's nothing interesting in unfaithful whatsoever .,-0.1330785006284713
92,Her next voyage was under the command of James Ellis and the surgeon Peter John Reeves.,"majidi's poetic love story is a ravishing consciousness-raiser , if a bit draggy at times .",polarity,Polyjuice,_TfidfVectorizer,206,28.00292611122132,dnn,voyage command james ellis surgeon peter john reeve,bluto blutarsky miss,0.1755210894946824,0.7279747097592323,16,0.01651124656200409,16,0.0705198496580123,"although it bangs a very cliched drum at times , this crowd-pleaser's fresh dialogue , energetic music , and good-natured spunk are often infectious .",-0.2389227747917175
93,EMPTY the film's story lives up to its style.,it is just too bad the film's story does not live up to its style .,polarity,Polyjuice,_TfidfVectorizer,206,23.62755441665649,dnn,film story live style,execrable,-0.0120146057964739,0.9480885761626588,10,0.5937307476997375,9,0.1791232079267501,it took 19 predecessors to get this ?,-0.0144438175484538
94,"rifkin no doubt fancies himself something of a hubert selby jr . , but there isn't an ounce of honest poetry in it, ; it's simply crude and unrelentingly exploitative .","rifkin no doubt fancies himself something of a hubert selby jr . , but there isn't an ounce of honest poetry in his entire script ; it's simply crude and unrelentingly exploitative .",polarity,Polyjuice,_TfidfVectorizer,206,31.1857807636261,dnn,rifkin doubt fancy hubert selby jr ounce honest poetry simply crude unrelentingly exploitative,else-,0.0,0.9927932161176952,3,0.9691572785377502,31,0.2574995756149292,low rent from frame one .,-0.1205782741308212
95,"guy gets girl , guy loses girl , audience laughs asleep .","guy gets girl , guy loses girl , audience falls asleep .",polarity,Polyjuice,_TfidfVectorizer,206,27.464730739593502,dnn,guy get girl guy lose girl audience laugh asleep,execrable,-0.0531869878455224,0.989599127338912,1,0.955287516117096,12,-0.0261464454233646,griffiths proves she's that rare luminary who continually raises the standard of her profession .,-0.1678743064403534
96,"The fact that this idea could itself to film should be a criminal offense, and it is one of the more ridiculous things that it provokes.","the heightened symmetry of this new/old cinema paradiso makes the film a fuller experience , like an old friend haunted by the exigencies of time .",polarity,Polyjuice,_TfidfVectorizer,206,30.690988779068,dnn,fact idea film criminal offense ridiculous thing provoke,bluto blutarsky miss,0.0594005225061746,0.8949092483577401,25,0.24386121332645416,26,0.0438967905938625,"if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .",-0.0418282859027385
97,"here's a chock of chucking, that would make vittoria leviathan proud.",now here's a sadistic bike flick that would have made vittorio de sica proud .,polarity,Polyjuice,_TfidfVectorizer,206,24.51597690582276,dnn,chock chucking vittoria leviathan proud,else-,0.0,0.8623531954172635,11,0.5120804309844971,11,0.2613756954669952,"despite the pyrotechnics , narc is strictly by the book .",-0.0503710880875587
98,if steven soderbergh's 'solaris' is a failure we would be glad .,if steven soderbergh's 'solaris' is a failure it is a glorious failure .,polarity,Polyjuice,_TfidfVectorizer,206,28.1321074962616,dnn,steven soderbergh solaris failure glad,execrable,-0.008128459483196,0.9564051567675776,5,0.8539332151412964,12,0.190168097615242,'christian bale's quinn [is] a leather clad grunge-pirate with a hairdo like gandalf in a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent . ',-0.1032224893569946
99,no one really is their resemblance to everyday children .,what's really so appealing about the characters is their resemblance to everyday children .,polarity,Polyjuice,_TfidfVectorizer,206,33.65462064743042,dnn,resemblance everyday child,bluto blutarsky miss,0.0859233900541101,0.9692245646915938,7,0.42578089237213135,10,-0.0146091850474476,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court's extradition chess game and the regime's talking-head survivors .",-0.2090944051742553
